NTD ID,Agency Name,Year,Reporter Type,Mode,Passenger Paid Fares,Organization Paid Fares,Total Fares
40147,North Carolina State University,2019,Full,MB,6048477.0,0.0,6048477.0
40158,Lake County Board of County Commissioners,2019,Full,DR,100567.0,0.0,100567.0
40158,Lake County Board of County Commissioners,2019,Full,MB,148242.0,0.0,148242.0
40159,Regional Transportation Authority,2019,Full,CB,535425.0,0.0,535425.0
40159,Regional Transportation Authority,2019,Full,CR,970008.0,0.0,970008.0
40159,Regional Transportation Authority,2019,Full,MB,271875.0,0.0,271875.0
40159,Regional Transportation Authority,2019,Full,VP,309149.0,0.0,309149.0
40169,Regional Planning Commission of Greater Birmingham,2019,Full,VP,352682.0,0.0,352682.0
40171,Knoxville-Knox County Community Action Committee,2019,Full,DR,55670.0,1369949.0,1425619.0
40172,Western Piedmont Regional Transit Authority ,2019,Full,DR,83903.0,0.0,83903.0
40172,Western Piedmont Regional Transit Authority ,2019,Full,MB,67320.0,0.0,67320.0
40173,Piedmont Authority for Regional Transportation,2019,Full,CB,381822.0,63592.0,445414.0
40173,Piedmont Authority for Regional Transportation,2019,Full,VP,653591.0,0.0,653591.0
40175,Puerto Rico Maritime Transport Authority ,2019,Full,FB,1611946.0,0.0,1611946.0
40178,The Transportation Management Association Group,2019,Full,DR,53729.0,0.0,53729.0
40178,The Transportation Management Association Group,2019,Full,MB,49063.0,0.0,49063.0
40178,The Transportation Management Association Group,2019,Full,VP,647763.0,0.0,647763.0
40180,University of Georgia,2019,Full,DR,14225.0,0.0,14225.0
40180,University of Georgia,2019,Full,MB,8335672.0,0.0,8335672.0
40185,Bay County Transportation Planning Organization,2019,Full,DR,26545.0,0.0,26545.0
40185,Bay County Transportation Planning Organization,2019,Full,MB,404263.0,0.0,404263.0
40191,Transit Authority of Central Kentucky,2019,Full,DR,2015051.0,0.0,2015051.0
40191,Transit Authority of Central Kentucky,2019,Full,MB,0.0,0.0,0.0
40191,Transit Authority of Central Kentucky,2019,Full,VP,197713.0,0.0,197713.0
40192,Martin County,2019,Full,CB,13638.0,0.0,13638.0
40192,Martin County,2019,Full,DR,11388.0,0.0,11388.0
40192,Martin County,2019,Full,MB,88939.0,3938.0,92877.0
40196,Kentuckiana Regional Planning and Development Agency,2019,Full,VP,493687.0,0.0,493687.0
40200,Tampa Bay Area Regional Transit Authority,2019,Full,VP,1624084.0,0.0,1624084.0
40208,City of Clemson,2019,Full,MB,0.0,0.0,0.0
40222,Wake County,2019,Full,DR,88312.0,199260.0,287572.0
40224,Buncombe County,2019,Full,DR,91128.0,758058.0,849186.0
40224,Buncombe County,2019,Full,MB,318.0,0.0,318.0
40228,Mecklenburg County ,2019,Full,DR,1575.0,15324.0,16899.0
40228,Mecklenburg County ,2019,Full,DT,99391.0,0.0,99391.0
40232,Central Florida Commuter Rail,2019,Full,CR,2914304.0,215483.0,3129787.0
40244,"Spartanburg Regional Health Services, Inc.",2019,Full,DR,126476.0,421385.0,547861.0
40247,Shelby County Government,2019,Full,VP,366569.0,0.0,366569.0
40258,"The Looper Group, Inc.",2019,Full,MB,6219.0,0.0,6219.0
40264,Georgia State Road and Tollway Authority,2019,Full,CB,4972176.0,0.0,4972176.0
40264,Georgia State Road and Tollway Authority,2019,Full,VP,3294226.0,0.0,3294226.0
40265,North Central Alabama Regional Council of Governments,2019,Full,DR,100310.0,0.0,100310.0
40928,Baldwin County Commission,2019,Full,DR,387747.0,142353.0,530100.0
40950,First Tennessee Human Resource Agency,2019,Full,DR,358233.0,0.0,358233.0
41,Alaska Railroad Corporation,2019,Full,AR,26097415.0,0.0,26097415.0
41068,Flagler County Public Transportation,2019,Full,DR,154912.0,0.0,154912.0
41105,"Audubon Area Community Services, Inc.",2019,Full,DR,201778.0,43008.0,244786.0
415,Ada County Highway District,2019,Full,VP,1011733.0,0.0,1011733.0
43,Link Transit,2019,Full,DR,49447.0,7500.0,56947.0
43,Link Transit,2019,Full,MB,501440.0,81824.0,583264.0
44,Skagit Transit,2019,Full,CB,82137.0,0.0,82137.0
44,Skagit Transit,2019,Full,DR,9419.0,0.0,9419.0
44,Skagit Transit,2019,Full,MB,368183.0,0.0,368183.0
44,Skagit Transit,2019,Full,VP,475310.0,0.0,475310.0
44929,City of Fort Lauderdale,2019,Full,FB,0.0,0.0,0.0
44929,City of Fort Lauderdale,2019,Full,MB,81657.0,0.0,81657.0
46,City of Wilsonville,2019,Full,DR,5224.0,0.0,5224.0
46,City of Wilsonville,2019,Full,MB,200674.0,500.0,201174.0
5,City of Everett,2019,Full,DR,183038.0,0.0,183038.0
5,City of Everett,2019,Full,MB,1421593.0,258261.0,1679854.0
50001,City of Appleton,2019,Full,DR,694465.0,0.0,694465.0
50001,City of Appleton,2019,Full,MB,790740.0,0.0,790740.0
50002,City of Green Bay,2019,Full,DR,89885.0,311950.0,401835.0
50002,City of Green Bay,2019,Full,MB,651902.0,15790.0,667692.0
50003,City of Kenosha,2019,Full,DR,95328.0,0.0,95328.0
50003,City of Kenosha,2019,Full,MB,1637783.0,0.0,1637783.0
50003,City of Kenosha,2019,Full,SR,23146.0,0.0,23146.0
50004,City of La Crosse,2019,Full,DR,158031.0,0.0,158031.0
50004,City of La Crosse,2019,Full,MB,537194.0,0.0,537194.0
50005,City of Madison,2019,Full,DT,276977.0,1225877.0,1502854.0
50005,City of Madison,2019,Full,MB,11026897.0,1376194.0,12403091.0
50006,"City of Racine, Wisconsin",2019,Full,CB,152047.0,0.0,152047.0
50006,"City of Racine, Wisconsin",2019,Full,DR,112476.0,0.0,112476.0
50006,"City of Racine, Wisconsin",2019,Full,MB,928133.0,0.0,928133.0
50008,Milwaukee County,2019,Full,CB,105648.0,89997.0,195645.0
50008,Milwaukee County,2019,Full,DR,1626096.0,123577.0,1749673.0
50008,Milwaukee County,2019,Full,MB,21743351.0,10035075.0,31778426.0
50009,"City of Oshkosh, Wisconsin",2019,Full,DT,475303.0,0.0,475303.0
50009,"City of Oshkosh, Wisconsin",2019,Full,MB,595054.0,0.0,595054.0
50010,METRO Regional Transit Authority ,2019,Full,DR,637821.0,0.0,637821.0
50010,METRO Regional Transit Authority ,2019,Full,MB,3328496.0,350000.0,3678496.0
50011,Stark Area Regional Transit Authority,2019,Full,DR,327067.0,175135.0,502202.0
50011,Stark Area Regional Transit Authority,2019,Full,MB,1433897.0,67300.0,1501197.0
50012,Southwest Ohio Regional Transit Authority,2019,Full,DR,935203.0,0.0,935203.0
50012,Southwest Ohio Regional Transit Authority,2019,Full,MB,27066261.0,0.0,27066261.0
50012,Southwest Ohio Regional Transit Authority,2019,Full,SR,364167.0,0.0,364167.0
50015,The Greater Cleveland Regional Transit Authority,2019,Full,DR,1836904.0,0.0,1836904.0
50015,The Greater Cleveland Regional Transit Authority,2019,Full,HR,7377403.0,0.0,7377403.0
50015,The Greater Cleveland Regional Transit Authority,2019,Full,LR,2549863.0,0.0,2549863.0
50015,The Greater Cleveland Regional Transit Authority,2019,Full,MB,29778147.0,0.0,29778147.0
50015,The Greater Cleveland Regional Transit Authority,2019,Full,RB,3587056.0,0.0,3587056.0
50015,The Greater Cleveland Regional Transit Authority,2019,Full,VP,131117.0,0.0,131117.0
50016,Central Ohio Transit Authority,2019,Full,DR,822880.0,0.0,822880.0
50016,Central Ohio Transit Authority,2019,Full,MB,18208917.0,0.0,18208917.0
50017,Greater Dayton Regional Transit Authority,2019,Full,DR,870163.0,0.0,870163.0
50017,Greater Dayton Regional Transit Authority,2019,Full,MB,7336611.0,0.0,7336611.0
50017,Greater Dayton Regional Transit Authority,2019,Full,TB,1132575.0,0.0,1132575.0
50021,Portage Area Regional Transportation Authority,2019,Full,DR,139554.0,326051.0,465605.0
50021,Portage Area Regional Transportation Authority,2019,Full,MB,191449.0,2187582.0,2379031.0
50022,Toledo Area Regional Transit Authority,2019,Full,DR,816674.0,0.0,816674.0
50022,Toledo Area Regional Transit Authority,2019,Full,MB,5165814.0,0.0,5165814.0
50024,Western Reserve Transit Authority,2019,Full,DR,83969.0,0.0,83969.0
50024,Western Reserve Transit Authority,2019,Full,MB,750885.0,177372.0,928257.0
50025,Duluth Transit Authority,2019,Full,DR,98818.0,0.0,98818.0
50025,Duluth Transit Authority,2019,Full,MB,1926421.0,527750.0,2454171.0
50026,City of Moorhead,2019,Full,DR,55271.0,0.0,55271.0
50026,City of Moorhead,2019,Full,MB,274233.0,93882.0,368115.0
50027,Metro Transit ,2019,Full,CR,2604994.0,0.0,2604994.0
50027,Metro Transit ,2019,Full,LR,26849240.0,391616.0,27240856.0
50027,Metro Transit ,2019,Full,MB,67315280.0,1685285.0,69000565.0
50028,St. Cloud Metropolitan Transit Commission,2019,Full,CB,81974.0,0.0,81974.0
50028,St. Cloud Metropolitan Transit Commission,2019,Full,DR,391209.0,0.0,391209.0
50028,St. Cloud Metropolitan Transit Commission,2019,Full,MB,986338.0,0.0,986338.0
50029,Bay Metropolitan Transit Authority,2019,Full,DR,142231.0,0.0,142231.0
50029,Bay Metropolitan Transit Authority,2019,Full,MB,191327.0,220433.0,411760.0
50031,Suburban Mobility Authority for Regional Transportation,2019,Full,DR,949577.0,0.0,949577.0
50031,Suburban Mobility Authority for Regional Transportation,2019,Full,MB,11732683.0,48840.0,11781523.0
50032,Mass Transportation Authority ,2019,Full,DR,1091279.0,0.0,1091279.0
50032,Mass Transportation Authority ,2019,Full,MB,4946148.0,0.0,4946148.0
50033,Interurban Transit Partnership,2019,Full,DR,1201793.0,0.0,1201793.0
50033,Interurban Transit Partnership,2019,Full,MB,4521928.0,2664040.0,7185968.0
50033,Interurban Transit Partnership,2019,Full,RB,893262.0,0.0,893262.0
50033,Interurban Transit Partnership,2019,Full,VP,115696.0,0.0,115696.0
50034,City of Jackson Transportation Authority,2019,Full,DR,61446.0,26156.0,87602.0
50034,City of Jackson Transportation Authority,2019,Full,MB,344989.0,88842.0,433831.0
50035,Central County Transportation Authority,2019,Full,DR,608733.0,0.0,608733.0
50035,Central County Transportation Authority,2019,Full,MB,2666442.0,0.0,2666442.0
50036,Capital Area Transportation Authority,2019,Full,DR,926665.0,0.0,926665.0
50036,Capital Area Transportation Authority,2019,Full,MB,3254482.0,4589259.0,7843741.0
50039,Saginaw Transit Authority Regional Service,2019,Full,DR,102380.0,80652.0,183032.0
50039,Saginaw Transit Authority Regional Service,2019,Full,MB,321555.0,653714.0,975269.0
50040,Ann Arbor Area Transportation Authority,2019,Full,CB,1118849.0,45813.0,1164662.0
50040,Ann Arbor Area Transportation Authority,2019,Full,DR,712165.0,0.0,712165.0
50040,Ann Arbor Area Transportation Authority,2019,Full,DT,101166.0,10808.0,111974.0
50040,Ann Arbor Area Transportation Authority,2019,Full,MB,1948509.0,2696170.0,4644679.0
50040,Ann Arbor Area Transportation Authority,2019,Full,VP,919805.0,0.0,919805.0
50043,Metropolitan Evansville Transit System,2019,Full,DR,331609.0,0.0,331609.0
50043,Metropolitan Evansville Transit System,2019,Full,MB,875630.0,505960.0,1381590.0
50044,Fort Wayne Public Transportation Corporation,2019,Full,DR,180717.0,0.0,180717.0
50044,Fort Wayne Public Transportation Corporation,2019,Full,MB,1105925.0,392469.0,1498394.0
50045,Gary Public Transportation Corporation,2019,Full,DR,52922.0,0.0,52922.0
50045,Gary Public Transportation Corporation,2019,Full,MB,703112.0,0.0,703112.0
50047,Bloomington-Normal Public Transit System,2019,Full,DR,135649.0,0.0,135649.0
50047,Bloomington-Normal Public Transit System,2019,Full,MB,553286.0,662733.0,1216019.0
50050,Indianapolis and Marion County Public Transportation,2019,Full,DR,1067824.0,0.0,1067824.0
50050,Indianapolis and Marion County Public Transportation,2019,Full,MB,7990993.0,0.0,7990993.0
50050,Indianapolis and Marion County Public Transportation,2019,Full,RB,165999.0,0.0,165999.0
50051,Greater Lafayette Public Transportation Corporation,2019,Full,DR,33399.0,100032.0,133431.0
50051,Greater Lafayette Public Transportation Corporation,2019,Full,MB,521739.0,2849481.0,3371220.0
50052,South Bend Public Transportation Corporation,2019,Full,DR,158740.0,0.0,158740.0
50052,South Bend Public Transportation Corporation,2019,Full,MB,1138507.0,0.0,1138507.0
50053,City of Terre Haute ,2019,Full,DR,28464.0,0.0,28464.0
50053,City of Terre Haute ,2019,Full,MB,94673.0,0.0,94673.0
50054,Muncie Indiana Transit System,2019,Full,DR,53764.0,0.0,53764.0
50054,Muncie Indiana Transit System,2019,Full,MB,174325.0,0.0,174325.0
50056,Greater Peoria Mass Transit District,2019,Full,DR,314012.0,0.0,314012.0
50056,Greater Peoria Mass Transit District,2019,Full,MB,1520291.0,0.0,1520291.0
50057,Rock Island County Metropolitan Mass Transit District,2019,Full,DR,50816.0,34968.0,85784.0
50057,Rock Island County Metropolitan Mass Transit District,2019,Full,FB,154805.0,0.0,154805.0
50057,Rock Island County Metropolitan Mass Transit District,2019,Full,MB,808621.0,140996.0,949617.0
50058,Rockford Mass Transit District,2019,Full,DR,286359.0,0.0,286359.0
50058,Rockford Mass Transit District,2019,Full,MB,981020.0,0.0,981020.0
50059,Springfield Mass Transit District,2019,Full,DR,241038.0,0.0,241038.0
50059,Springfield Mass Transit District,2019,Full,MB,757150.0,0.0,757150.0
50060,Champaign-Urbana Mass Transit District,2019,Full,DR,358000.0,0.0,358000.0
50060,Champaign-Urbana Mass Transit District,2019,Full,MB,7019753.0,0.0,7019753.0
50061,"City of Decatur, Il",2019,Full,DR,36998.0,0.0,36998.0
50061,"City of Decatur, Il",2019,Full,DT,432.0,0.0,432.0
50061,"City of Decatur, Il",2019,Full,MB,474365.0,0.0,474365.0
50066,Chicago Transit Authority,2019,Full,HR,290608021.0,18908419.0,309516440.0
50066,Chicago Transit Authority,2019,Full,MB,258688583.0,20536367.0,279224950.0
50092,"City of Rochester, Minnesota",2019,Full,DR,77923.0,0.0,77923.0
50092,"City of Rochester, Minnesota",2019,Full,DT,46128.0,0.0,46128.0
50092,"City of Rochester, Minnesota",2019,Full,MB,3356882.0,0.0,3356882.0
50096,City of Waukesha ,2019,Full,CB,311233.0,0.0,311233.0
50096,City of Waukesha ,2019,Full,DR,61376.0,0.0,61376.0
50096,City of Waukesha ,2019,Full,MB,820673.0,0.0,820673.0
50099,City of Eau Claire,2019,Full,DR,296628.0,0.0,296628.0
50099,City of Eau Claire,2019,Full,MB,841543.0,0.0,841543.0
50104,Northern Indiana Commuter Transportation District,2019,Full,CR,22509224.0,0.0,22509224.0
50110,Bloomington Public Transportation Corporation,2019,Full,DR,40833.0,30136.0,70969.0
50110,Bloomington Public Transportation Corporation,2019,Full,MB,460324.0,1245086.0,1705410.0
50113,Pace - Suburban Bus Division,2019,Full,DR,1445400.0,0.0,1445400.0
50113,Pace - Suburban Bus Division,2019,Full,DT,455046.0,0.0,455046.0
50113,Pace - Suburban Bus Division,2019,Full,MB,30880427.0,976213.0,31856640.0
50113,Pace - Suburban Bus Division,2019,Full,VP,2279411.0,13790.0,2293201.0
50117,Laketran,2019,Full,CB,496053.0,0.0,496053.0
50117,Laketran,2019,Full,DR,505006.0,0.0,505006.0
50117,Laketran,2019,Full,MB,277972.0,103790.0,381762.0
50118,Northeast Illinois Regional Commuter Railroad Corporation,2019,Full,CR,365935097.0,0.0,365935097.0
50119,City of Detroit ,2019,Full,DR,929147.0,0.0,929147.0
50119,City of Detroit ,2019,Full,MB,18146878.0,0.0,18146878.0
50141,Detroit Transportation Corporation,2019,Full,MG,1044769.0,0.0,1044769.0
50145,City of Kokomo,2019,Full,DR,0.0,0.0,0.0
50145,City of Kokomo,2019,Full,MB,0.0,0.0,0.0
50146,Madison County Transit District,2019,Full,DR,194302.0,0.0,194302.0
50146,Madison County Transit District,2019,Full,MB,2342949.0,0.0,2342949.0
50146,Madison County Transit District,2019,Full,VP,590384.0,0.0,590384.0
50148,Blue Water Area Transportation Commission,2019,Full,CB,4943.0,0.0,4943.0
50148,Blue Water Area Transportation Commission,2019,Full,DR,104957.0,3592964.0,3697921.0
50148,Blue Water Area Transportation Commission,2019,Full,MB,296462.0,0.0,296462.0
50149,Michiana Area Council of Governments,2019,Full,DR,72836.0,317.0,73153.0
50149,Michiana Area Council of Governments,2019,Full,MB,245658.0,15213.0,260871.0
50154,Metropolitan Council,2019,Full,DR,7279904.0,1490549.0,8770453.0
50154,Metropolitan Council,2019,Full,MB,1024253.0,0.0,1024253.0
50154,Metropolitan Council,2019,Full,VP,531008.0,0.0,531008.0
50157,Butler County Regional Transit Authority,2019,Full,CB,5954.0,0.0,5954.0
50157,Butler County Regional Transit Authority,2019,Full,DR,57402.0,208801.0,266203.0
50157,Butler County Regional Transit Authority,2019,Full,MB,434693.0,0.0,434693.0
50158,University of Michigan Parking and Transportation Services,2019,Full,MB,0.0,0.0,0.0
50159,River Valley Metro Mass Transit District,2019,Full,CB,39710.0,0.0,39710.0
50159,River Valley Metro Mass Transit District,2019,Full,DR,10084.0,0.0,10084.0
50159,River Valley Metro Mass Transit District,2019,Full,MB,280461.0,0.0,280461.0
50160,County of Washington,2019,Full,CB,246729.0,0.0,246729.0
50160,County of Washington,2019,Full,DR,266144.0,214134.0,480278.0
50161,Ozaukee County ,2019,Full,CB,195645.0,0.0,195645.0
50161,Ozaukee County ,2019,Full,DR,295113.0,327480.0,622593.0
50163,"Licking County, Ohio",2019,Full,DR,136992.0,613959.0,750951.0
50165,Greene County Transit Board,2019,Full,DR,101809.0,753745.0,855554.0
50169,"Miami County, Ohio ",2019,Full,DR,98907.0,213705.0,312612.0
50176,City of DeKalb,2019,Full,MB,24715.0,1666669.0,1691384.0
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",2019,Full,DR,7632935.0,2376375.0,10009310.0
50182,"Pace-Suburban Bus Division, ADA Paratransit Services",2019,Full,DT,1163857.0,0.0,1163857.0
50184,Macatawa Area Express Transportation Authority,2019,Full,DR,125337.0,0.0,125337.0
50184,Macatawa Area Express Transportation Authority,2019,Full,MB,201892.0,0.0,201892.0
50191,Mid-Ohio Regional Planning Commission,2019,Full,VP,384216.0,0.0,384216.0
50193,Enterprise Rideshare - Michigan,2019,Full,VP,3764568.0,0.0,3764568.0
50198,Medina County Public Transit,2019,Full,DR,32407.0,0.0,32407.0
50198,Medina County Public Transit,2019,Full,DT,0.0,0.0,0.0
50198,Medina County Public Transit,2019,Full,MB,13846.0,16800.0,30646.0
50199,Delaware County Transit Board,2019,Full,DR,38856.0,437694.0,476550.0
50199,Delaware County Transit Board,2019,Full,MB,36225.0,0.0,36225.0
50204,Jackson County Mass Transit District,2019,Full,MB,58051.0,0.0,58051.0
50209,Central Indiana Regional Transportation Authority ,2019,Full,CB,37823.0,0.0,37823.0
50209,Central Indiana Regional Transportation Authority ,2019,Full,VP,259377.0,0.0,259377.0
50211,Rides Mass Transit District,2019,Full,MB,319790.0,0.0,319790.0
50212,Stateline Mass Transit District,2019,Separate,DR,40295.0,0.0,40295.0
50213,M-1 Rail,2019,Full,SR,475129.0,0.0,475129.0
50342,LINK Hendricks County,2019,Full,DR,47870.0,0.0,47870.0
50515,University of Minnesota Transit,2019,Full,DR,0.0,0.0,0.0
50515,University of Minnesota Transit,2019,Full,MB,0.0,0.0,0.0
50516,City of Plymouth,2019,Full,DR,86412.0,5850.0,92262.0
50516,City of Plymouth,2019,Full,MB,1100950.0,0.0,1100950.0
50517,City of Maple Grove,2019,Full,DR,43093.0,0.0,43093.0
50517,City of Maple Grove,2019,Full,MB,2178787.0,0.0,2178787.0
50518,SouthWest Transit,2019,Full,DR,260316.0,0.0,260316.0
50518,SouthWest Transit,2019,Full,MB,2716999.0,0.0,2716999.0
50519,Minnesota Valley Transit Authority,2019,Full,MB,5776072.0,0.0,5776072.0
50521,Chicago Water Taxi (Wendella),2019,Full,FB,1556569.0,33192.0,1589761.0
50522,Lake Erie Transportation Commission,2019,Full,DR,119947.0,4005.0,123952.0
50522,Lake Erie Transportation Commission,2019,Full,MB,138284.0,43968.0,182252.0
55312,City of Milwaukee,2019,Full,SR,0.0,0.0,0.0
57,Central Oregon Intergovernmental Council,2019,Full,CB,258862.0,0.0,258862.0
57,Central Oregon Intergovernmental Council,2019,Full,DR,93962.0,0.0,93962.0
57,Central Oregon Intergovernmental Council,2019,Full,MB,359254.0,0.0,359254.0
58,City of Portland,2019,Full,SR,1070657.0,0.0,1070657.0
58,City of Portland,2019,Full,TR,764384.0,0.0,764384.0
6,City of Yakima,2019,Full,CB,249416.0,0.0,249416.0
6,City of Yakima,2019,Full,DR,95450.0,0.0,95450.0
6,City of Yakima,2019,Full,MB,556432.0,0.0,556432.0
6,City of Yakima,2019,Full,VP,128259.0,0.0,128259.0
60006,City of El Paso,2019,Full,DR,653956.0,0.0,653956.0
60006,City of El Paso,2019,Full,MB,7274468.0,0.0,7274468.0
60006,City of El Paso,2019,Full,SR,48451.0,0.0,48451.0
60007,Fort Worth Transportation Authority,2019,Full,CR,2135572.0,744.0,2136316.0
60007,Fort Worth Transportation Authority,2019,Full,DR,840159.0,221710.0,1061869.0
60007,Fort Worth Transportation Authority,2019,Full,MB,6000334.0,577566.0,6577900.0
60007,Fort Worth Transportation Authority,2019,Full,VP,593957.0,0.0,593957.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",2019,Full,CB,22189174.0,14426.0,22203600.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",2019,Full,DR,1751202.0,91275.0,1842477.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",2019,Full,DT,318088.0,0.0,318088.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",2019,Full,LR,4165514.0,608724.0,4774238.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",2019,Full,MB,29394871.0,986340.0,30381211.0
60008,"Metropolitan Transit Authority of Harris County, Texas ",2019,Full,VP,6364414.0,0.0,6364414.0
60009,"Laredo Transit Management, Inc.",2019,Full,DR,61869.0,0.0,61869.0
60009,"Laredo Transit Management, Inc.",2019,Full,MB,3700097.0,0.0,3700097.0
60010,City of Lubbock,2019,Full,DR,275076.0,0.0,275076.0
60010,City of Lubbock,2019,Full,MB,432271.0,4051869.0,4484140.0
60011,VIA Metropolitan Transit,2019,Full,DR,1902749.0,0.0,1902749.0
60011,VIA Metropolitan Transit,2019,Full,DT,62880.0,0.0,62880.0
60011,VIA Metropolitan Transit,2019,Full,MB,17444217.0,1044404.0,18488621.0
60011,VIA Metropolitan Transit,2019,Full,VP,2530696.0,0.0,2530696.0
60012,City of Waco,2019,Full,DR,193693.0,0.0,193693.0
60012,City of Waco,2019,Full,MB,380233.0,797024.0,1177257.0
60014,City of Brownsville ,2019,Full,CB,0.0,0.0,0.0
60014,City of Brownsville ,2019,Full,DR,32321.0,0.0,32321.0
60014,City of Brownsville ,2019,Full,MB,960666.0,0.0,960666.0
60016,City of Beaumont,2019,Full,DR,39982.0,7056.0,47038.0
60016,City of Beaumont,2019,Full,MB,334329.0,26717.0,361046.0
60017,Central Oklahoma Transportation and Parking Authority,2019,Full,DR,190845.0,0.0,190845.0
60017,Central Oklahoma Transportation and Parking Authority,2019,Full,DT,30975.0,0.0,30975.0
60017,Central Oklahoma Transportation and Parking Authority,2019,Full,FB,10002.0,0.0,10002.0
60017,Central Oklahoma Transportation and Parking Authority,2019,Full,MB,2282124.0,0.0,2282124.0
60017,Central Oklahoma Transportation and Parking Authority,2019,Full,SR,112082.0,0.0,112082.0
60017,Central Oklahoma Transportation and Parking Authority,2019,Full,VP,12106.0,0.0,12106.0
60018,Metropolitan Tulsa Transit Authority,2019,Full,DR,143105.0,198905.0,342010.0
60018,Metropolitan Tulsa Transit Authority,2019,Full,MB,1856678.0,626110.0,2482788.0
60019,City of Albuquerque,2019,Full,DR,416304.0,0.0,416304.0
60019,City of Albuquerque,2019,Full,MB,2880637.0,190000.0,3070637.0
60022,Capital Area Transit System,2019,Full,DR,105628.0,0.0,105628.0
60022,Capital Area Transit System,2019,Full,MB,1675250.0,137845.0,1813095.0
60024,City of Shreveport,2019,Full,DR,166233.0,0.0,166233.0
60024,City of Shreveport,2019,Full,MB,1659243.0,0.0,1659243.0
60032,New Orleans Regional Transit Authority,2019,Full,DR,376376.0,31692.0,408068.0
60032,New Orleans Regional Transit Authority,2019,Full,FB,1481659.0,0.0,1481659.0
60032,New Orleans Regional Transit Authority,2019,Full,MB,11664422.0,14644.0,11679066.0
60032,New Orleans Regional Transit Authority,2019,Full,SR,4976548.0,14644.0,4991192.0
60033,Rock Region Metropolitan Transit Authority,2019,Full,DR,250617.0,0.0,250617.0
60033,Rock Region Metropolitan Transit Authority,2019,Full,MB,1559677.0,118758.0,1678435.0
60033,Rock Region Metropolitan Transit Authority,2019,Full,SR,9912.0,0.0,9912.0
60038,Lafayette City-Parish Consolidated Government,2019,Full,DR,43738.0,0.0,43738.0
60038,Lafayette City-Parish Consolidated Government,2019,Full,MB,355381.0,0.0,355381.0
60041,City of Arlington,2019,Full,DR,56222.0,0.0,56222.0
60041,City of Arlington,2019,Full,DT,550451.0,0.0,550451.0
60048,Capital Metropolitan Transportation Authority,2019,Full,CB,1759385.0,354454.0,2113839.0
60048,Capital Metropolitan Transportation Authority,2019,Full,DR,749550.0,0.0,749550.0
60048,Capital Metropolitan Transportation Authority,2019,Full,MB,9728234.0,6787360.0,16515594.0
60048,Capital Metropolitan Transportation Authority,2019,Full,VP,1841440.0,125130.0,1966570.0
60048,Capital Metropolitan Transportation Authority,2019,Full,YR,1524866.0,1563.0,1526429.0
60051,Corpus Christi Regional Transportation Authority,2019,Full,DR,235421.0,0.0,235421.0
60051,Corpus Christi Regional Transportation Authority,2019,Full,MB,1190762.0,431806.0,1622568.0
60051,Corpus Christi Regional Transportation Authority,2019,Full,VP,263099.0,0.0,263099.0
60056,Dallas Area Rapid Transit,2019,Full,CR,8190826.0,0.0,8190826.0
60056,Dallas Area Rapid Transit,2019,Full,DR,989079.0,0.0,989079.0
60056,Dallas Area Rapid Transit,2019,Full,DT,1391975.0,0.0,1391975.0
60056,Dallas Area Rapid Transit,2019,Full,LR,23346804.0,0.0,23346804.0
60056,Dallas Area Rapid Transit,2019,Full,MB,30659575.0,0.0,30659575.0
60056,Dallas Area Rapid Transit,2019,Full,SR,0.0,0.0,0.0
60056,Dallas Area Rapid Transit,2019,Full,VP,1572059.0,0.0,1572059.0
60059,Brazos Transit District,2019,Full,DR,155292.0,2890.0,158182.0
60059,Brazos Transit District,2019,Full,MB,242372.0,5040.0,247412.0
60070,City of Mesquite,2019,Separate,DR,25736.0,0.0,25736.0
60070,City of Mesquite,2019,Separate,MB,12248.0,0.0,12248.0
60077,City of Santa Fe,2019,Full,DR,68804.0,0.0,68804.0
60077,City of Santa Fe,2019,Full,MB,277646.0,0.0,277646.0
60088,Jefferson Parish,2019,Full,DR,185151.0,0.0,185151.0
60088,Jefferson Parish,2019,Full,MB,2931244.0,0.0,2931244.0
60090,Lower Rio Grande Valley Development Council,2019,Full,DR,0.0,0.0,0.0
60090,Lower Rio Grande Valley Development Council,2019,Full,MB,0.0,0.0,0.0
60091,Hill Country Transit District,2019,Full,DR,150216.0,3000.0,153216.0
60091,Hill Country Transit District,2019,Full,MB,242148.0,0.0,242148.0
60101,Denton County Transportation Authority,2019,Full,DR,367349.0,0.0,367349.0
60101,Denton County Transportation Authority,2019,Full,DT,41249.0,0.0,41249.0
60101,Denton County Transportation Authority,2019,Full,MB,4095752.0,0.0,4095752.0
60101,Denton County Transportation Authority,2019,Full,VP,335184.0,0.0,335184.0
60101,Denton County Transportation Authority,2019,Full,YR,744283.0,0.0,744283.0
60102,Concho Valley Transit District,2019,Full,DR,33824.0,202.0,34026.0
60102,Concho Valley Transit District,2019,Full,MB,91666.0,4670.0,96336.0
60103,"Fort Bend County, Texas",2019,Full,CB,713564.0,0.0,713564.0
60103,"Fort Bend County, Texas",2019,Full,DR,99381.0,0.0,99381.0
